Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01229","Cantaloupes and other melons","2018","2018","100 g/ha","282934","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01229","Cantaloupes and other melons","2019","2019","100 g/ha","267752","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01229","Cantaloupes and other melons","2020","2020","100 g/ha","339398","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01229","Cantaloupes and other melons","2021","2021","100 g/ha","315302","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01251","Carrots and turnips","2000","2000","100 g/ha","385621","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01251","Carrots and turnips","2001","2001","100 g/ha","392609","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01251","Carrots and turnips","2002","2002","100 g/ha","381052","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01251","Carrots and turnips","2003","2003","100 g/ha","408618","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01251","Carrots and turnips","2004","2004","100 g/ha","412288","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01251","Carrots and turnips","2005","2005","100 g/ha","421108","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01251","Carrots and turnips","2006","2006","100 g/ha","400140","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01251","Carrots and turnips","2007","2007","100 g/ha","380711","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01251","Carrots and turnips","2008","2008","100 g/ha","407574","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01251","Carrots and turnips","2009","2009","100 g/ha","397254","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01251","Carrots and turnips","2010","2010","100 g/ha","421786","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01251","Carrots and turnips","2011","2011","100 g/ha","383489","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01251","Carrots and turnips","2012","2012","100 g/ha","403675","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01251","Carrots and turnips","2013","2013","100 g/ha","414078","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01251","Carrots and turnips","2014","2014","100 g/ha","416365","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01251","Carrots and turnips","2015","2015","100 g/ha","414167","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01251","Carrots and turnips","2016","2016","100 g/ha","459075","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01251","Carrots and turnips","2017","2017","100 g/ha","457741","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01251","Carrots and turnips","2018","2018","100 g/ha","463819","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01251","Carrots and turnips","2019","2019","100 g/ha","517620","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01251","Carrots and turnips","2020","2020","100 g/ha","498134","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01251","Carrots and turnips","2021","2021","100 g/ha","497237","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01213","Cauliflowers and broccoli","2000","2000","100 g/ha","164039","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01213","Cauliflowers and broccoli","2001","2001","100 g/ha","162531","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01213","Cauliflowers and broccoli","2002","2002","100 g/ha","160836","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01213","Cauliflowers and broccoli","2003","2003","100 g/ha","170924","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01213","Cauliflowers and broccoli","2004","2004","100 g/ha","172052","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01213","Cauliflowers and broccoli","2005","2005","100 g/ha","172853","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01213","Cauliflowers and broccoli","2006","2006","100 g/ha","171205","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01213","Cauliflowers and broccoli","2007","2007","100 g/ha","173861","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01213","Cauliflowers and broccoli","2008","2008","100 g/ha","183158","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01213","Cauliflowers and broccoli","2009","2009","100 g/ha","184247","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01213","Cauliflowers and broccoli","2010","2010","100 g/ha","175286","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01213","Cauliflowers and broccoli","2011","2011","100 g/ha","174120","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01213","Cauliflowers and broccoli","2012","2012","100 g/ha","187387","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01213","Cauliflowers and broccoli","2013","2013","100 g/ha","186590","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01213","Cauliflowers and broccoli","2014","2014","100 g/ha","187164","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01213","Cauliflowers and broccoli","2015","2015","100 g/ha","197298","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01213","Cauliflowers and broccoli","2016","2016","100 g/ha","193669","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01213","Cauliflowers and broccoli","2017","2017","100 g/ha","189320","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01213","Cauliflowers and broccoli","2018","2018","100 g/ha","188990","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01213","Cauliflowers and broccoli","2019","2019","100 g/ha","199022","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01213","Cauliflowers and broccoli","2020","2020","100 g/ha","195175","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01213","Cauliflowers and broccoli","2021","2021","100 g/ha","163531","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01344.02","Cherries","2000","2000","100 g/ha","74418","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01344.02","Cherries","2001","2001","100 g/ha","75841","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01344.02","Cherries","2002","2002","100 g/ha","55911","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01344.02","Cherries","2003","2003","100 g/ha","54648","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01344.02","Cherries","2004","2004","100 g/ha","81076","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01344.02","Cherries","2005","2005","100 g/ha","71041","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01344.02","Cherries","2006","2006","100 g/ha","80955","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01344.02","Cherries","2007","2007","100 g/ha","85281","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01344.02","Cherries","2008","2008","100 g/ha","67325","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01344.02","Cherries","2009","2009","100 g/ha","116380","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01344.02","Cherries","2010","2010","100 g/ha","82575","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01344.02","Cherries","2011","2011","100 g/ha","87353","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01344.02","Cherries","2012","2012","100 g/ha","110022","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01344.02","Cherries","2013","2013","100 g/ha","82627","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01344.02","Cherries","2014","2014","100 g/ha","90868","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01344.02","Cherries","2015","2015","100 g/ha","84447","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01344.02","Cherries","2016","2016","100 g/ha","86902","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01344.02","Cherries","2017","2017","100 g/ha","106049","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01344.02","Cherries","2018","2018","100 g/ha","90823","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01344.02","Cherries","2019","2019","100 g/ha","92448","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01344.02","Cherries","2020","2020","100 g/ha","85735","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01344.02","Cherries","2021","2021","100 g/ha","100360","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01703","Chick peas, dry","2000","2000","100 g/ha","14213","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01703","Chick peas, dry","2001","2001","100 g/ha","14061","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01703","Chick peas, dry","2002","2002","100 g/ha","13023","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01703","Chick peas, dry","2003","2003","100 g/ha","11290","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01703","Chick peas, dry","2004","2004","100 g/ha","15314","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01703","Chick peas, dry","2005","2005","100 g/ha","13780","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01703","Chick peas, dry","2006","2006","100 g/ha","12980","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01703","Chick peas, dry","2007","2007","100 g/ha","13999","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01703","Chick peas, dry","2008","2008","100 g/ha","15263","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01703","Chick peas, dry","2009","2009","100 g/ha","17237","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01703","Chick peas, dry","2010","2010","100 g/ha","15082","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01703","Chick peas, dry","2011","2011","100 g/ha","18350","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01703","Chick peas, dry","2012","2012","100 g/ha","18103","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01703","Chick peas, dry","2013","2013","100 g/ha","18249","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01703","Chick peas, dry","2014","2014","100 g/ha","14839","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01703","Chick peas, dry","2015","2015","100 g/ha","13924","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01703","Chick peas, dry","2016","2016","100 g/ha","19079","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01703","Chick peas, dry","2017","2017","100 g/ha","12946","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01703","Chick peas, dry","2018","2018","100 g/ha","16931","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01703","Chick peas, dry","2019","2019","100 g/ha","15418","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01703","Chick peas, dry","2020","2020","100 g/ha","18264","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01703","Chick peas, dry","2021","2021","100 g/ha","9136","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2000","2000","100 g/ha","240387","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2001","2001","100 g/ha","244742","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2002","2002","100 g/ha","256048","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2003","2003","100 g/ha","278314","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2004","2004","100 g/ha","291076","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2005","2005","100 g/ha","264790","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2006","2006","100 g/ha","303407","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2007","2007","100 g/ha","283790","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2008","2008","100 g/ha","296524","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2009","2009","100 g/ha","307805","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2010","2010","100 g/ha","308284","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2011","2011","100 g/ha","330588","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2012","2012","100 g/ha","340184","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2013","2013","100 g/ha","322513","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2014","2014","100 g/ha","358062","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2015","2015","100 g/ha","350849","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2016","2016","100 g/ha","338497","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2017","2017","100 g/ha","341374","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2018","2018","100 g/ha","323564","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2019","2019","100 g/ha","312836","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2020","2020","100 g/ha","317726","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2021","2021","100 g/ha","314023","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01610","Coffee, green","2000","2000","100 g/ha","14353","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01610","Coffee, green","2001","2001","100 g/ha","14235","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01610","Coffee, green","2002","2002","100 g/ha","14226","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01610","Coffee, green","2003","2003","100 g/ha","15732","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01610","Coffee, green","2004","2004","100 g/ha","10822","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01610","Coffee, green","2005","2005","100 g/ha","15063","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01610","Coffee, green","2006","2006","100 g/ha","12984","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01610","Coffee, green","2007","2007","100 g/ha","13127","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01610","Coffee, green","2008","2008","100 g/ha","15490","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01610","Coffee, green","2009","2009","100 g/ha","15490","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01610","Coffee, green","2010","2010","100 g/ha","15647","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01610","Coffee, green","2011","2011","100 g/ha","13518","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01610","Coffee, green","2012","2012","100 g/ha","12859","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01610","Coffee, green","2013","2013","100 g/ha","9569","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01610","Coffee, green","2014","2014","100 g/ha","9068","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01610","Coffee, green","2015","2015","100 g/ha","8566","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01610","Coffee, green","2016","2016","100 g/ha","6926","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01610","Coffee, green","2017","2017","100 g/ha","7560","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01610","Coffee, green","2018","2018","100 g/ha","8676","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01610","Coffee, green","2019","2019","100 g/ha","8309","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01610","Coffee, green","2020","2020","100 g/ha","7122","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01610","Coffee, green","2021","2021","100 g/ha","7790","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01706","Cow peas, dry","2000","2000","100 g/ha","17459","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01706","Cow peas, dry","2001","2001","100 g/ha","17478","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01706","Cow peas, dry","2002","2002","100 g/ha","17498","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01706","Cow peas, dry","2003","2003","100 g/ha","17518","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01706","Cow peas, dry","2004","2004","100 g/ha","17544","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01706","Cow peas, dry","2005","2005","100 g/ha","17578","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01706","Cow peas, dry","2006","2006","100 g/ha","17600","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01706","Cow peas, dry","2007","2007","100 g/ha","16403","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01706","Cow peas, dry","2008","2008","100 g/ha","15073","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01706","Cow peas, dry","2009","2009","100 g/ha","19035","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01706","Cow peas, dry","2010","2010","100 g/ha","20052","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01706","Cow peas, dry","2011","2011","100 g/ha","16212","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01706","Cow peas, dry","2012","2012","100 g/ha","18658","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01706","Cow peas, dry","2013","2013","100 g/ha","18459","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01706","Cow peas, dry","2014","2014","100 g/ha","17903","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01706","Cow peas, dry","2015","2015","100 g/ha","17991","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01706","Cow peas, dry","2016","2016","100 g/ha","18162","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01706","Cow peas, dry","2017","2017","100 g/ha","17013","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01706","Cow peas, dry","2018","2018","100 g/ha","19793","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01706","Cow peas, dry","2019","2019","100 g/ha","22252","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01706","Cow peas, dry","2020","2020","100 g/ha","21066","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01706","Cow peas, dry","2021","2021","100 g/ha","20002","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01355.02","Cranberries","2000","2000","100 g/ha","172109","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01355.02","Cranberries","2001","2001","100 g/ha","167811","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01355.02","Cranberries","2002","2002","100 g/ha","161866","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01355.02","Cranberries","2003","2003","100 g/ha","176629","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01355.02","Cranberries","2004","2004","100 g/ha","177465","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01355.02","Cranberries","2005","2005","100 g/ha","181280","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01355.02","Cranberries","2006","2006","100 g/ha","200594","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01355.02","Cranberries","2007","2007","100 g/ha","192801","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01355.02","Cranberries","2008","2008","100 g/ha","230801","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01355.02","Cranberries","2009","2009","100 g/ha","201264","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01355.02","Cranberries","2010","2010","100 g/ha","198212","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01355.02","Cranberries","2011","2011","100 g/ha","224575","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01355.02","Cranberries","2012","2012","100 g/ha","223751","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01355.02","Cranberries","2013","2013","100 g/ha","239059","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01355.02","Cranberries","2014","2014","100 g/ha","231904","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01355.02","Cranberries","2015","2015","100 g/ha","234661","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01355.02","Cranberries","2016","2016","100 g/ha","260029","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01355.02","Cranberries","2017","2017","100 g/ha","235905","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01355.02","Cranberries","2018","2018","100 g/ha","254642","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01355.02","Cranberries","2019","2019","100 g/ha","230494","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01355.02","Cranberries","2020","2020","100 g/ha","223254","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01355.02","Cranberries","2021","2021","100 g/ha","208100","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01232","Cucumbers and gherkins","2000","2000","100 g/ha","174305","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01232","Cucumbers and gherkins","2001","2001","100 g/ha","161562","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01232","Cucumbers and gherkins","2002","2002","100 g/ha","159607","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01232","Cucumbers and gherkins","2003","2003","100 g/ha","153042","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01232","Cucumbers and gherkins","2004","2004","100 g/ha","152224","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01232","Cucumbers and gherkins","2005","2005","100 g/ha","146058","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01232","Cucumbers and gherkins","2006","2006","100 g/ha","147388","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01232","Cucumbers and gherkins","2007","2007","100 g/ha","150889","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01232","Cucumbers and gherkins","2008","2008","100 g/ha","157694","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01232","Cucumbers and gherkins","2009","2009","100 g/ha","158187","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01232","Cucumbers and gherkins","2010","2010","100 g/ha","164708","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01232","Cucumbers and gherkins","2011","2011","100 g/ha","154322","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01232","Cucumbers and gherkins","2012","2012","100 g/ha","162235","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01232","Cucumbers and gherkins","2013","2013","100 g/ha","158786","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01232","Cucumbers and gherkins","2014","2014","100 g/ha","162005","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01232","Cucumbers and gherkins","2015","2015","100 g/ha","158717","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01232","Cucumbers and gherkins","2016","2016","100 g/ha","169262","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01232","Cucumbers and gherkins","2017","2017","100 g/ha","180871","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01232","Cucumbers and gherkins","2018","2018","100 g/ha","156154","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01232","Cucumbers and gherkins","2019","2019","100 g/ha","164308","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01232","Cucumbers and gherkins","2020","2020","100 g/ha","153189","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01232","Cucumbers and gherkins","2021","2021","100 g/ha","178222","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01314","Dates","2000","2000","100 g/ha","81240","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01314","Dates","2001","2001","100 g/ha","90126","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01314","Dates","2002","2002","100 g/ha","113048","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01314","Dates","2003","2003","100 g/ha","77182","A","Official figure",""
