Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
QCL,Crops and livestock products,840,United States of America,5419,Yield,1243,"Broad beans and horse beans, green",2012,2012,100 g/ha,30714,E,Estimated value,
QCL,Crops and livestock products,840,United States of America,5510,Production,1243,"Broad beans and horse beans, green",2012,2012,t,43000,E,Estimated value,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1243,"Broad beans and horse beans, green",2013,2013,ha,14809,I,Imputed value,
QCL,Crops and livestock products,840,United States of America,5419,Yield,1243,"Broad beans and horse beans, green",2013,2013,100 g/ha,29898,E,Estimated value,
QCL,Crops and livestock products,840,United States of America,5510,Production,1243,"Broad beans and horse beans, green",2013,2013,t,44277.24,I,Imputed value,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1243,"Broad beans and horse beans, green",2014,2014,ha,14950,E,Estimated value,
QCL,Crops and livestock products,840,United States of America,5419,Yield,1243,"Broad beans and horse beans, green",2014,2014,100 g/ha,28428,E,Estimated value,
QCL,Crops and livestock products,840,United States of America,5510,Production,1243,"Broad beans and horse beans, green",2014,2014,t,42500,E,Estimated value,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1243,"Broad beans and horse beans, green",2015,2015,ha,15713,I,Imputed value,
QCL,Crops and livestock products,840,United States of America,5419,Yield,1243,"Broad beans and horse beans, green",2015,2015,100 g/ha,27902,E,Estimated value,
QCL,Crops and livestock products,840,United States of America,5510,Production,1243,"Broad beans and horse beans, green",2015,2015,t,43842.92,I,Imputed value,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1243,"Broad beans and horse beans, green",2016,2016,ha,15158,E,Estimated value,
QCL,Crops and livestock products,840,United States of America,5419,Yield,1243,"Broad beans and horse beans, green",2016,2016,100 g/ha,29046,E,Estimated value,
QCL,Crops and livestock products,840,United States of America,5510,Production,1243,"Broad beans and horse beans, green",2016,2016,t,44026.81,I,Imputed value,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1243,"Broad beans and horse beans, green",2017,2017,ha,15552,I,Imputed value,
QCL,Crops and livestock products,840,United States of America,5419,Yield,1243,"Broad beans and horse beans, green",2017,2017,100 g/ha,28184,E,Estimated value,
QCL,Crops and livestock products,840,United States of America,5510,Production,1243,"Broad beans and horse beans, green",2017,2017,t,43832.56,I,Imputed value,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1243,"Broad beans and horse beans, green",2018,2018,ha,15996,I,Imputed value,
QCL,Crops and livestock products,840,United States of America,5419,Yield,1243,"Broad beans and horse beans, green",2018,2018,100 g/ha,27252,E,Estimated value,
QCL,Crops and livestock products,840,United States of America,5510,Production,1243,"Broad beans and horse beans, green",2018,2018,t,43591.87,I,Imputed value,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1243,"Broad beans and horse beans, green",2019,2019,ha,15568,E,Estimated value,
QCL,Crops and livestock products,840,United States of America,5419,Yield,1243,"Broad beans and horse beans, green",2019,2019,100 g/ha,28288,E,Estimated value,
QCL,Crops and livestock products,840,United States of America,5510,Production,1243,"Broad beans and horse beans, green",2019,2019,t,44039.8,I,Imputed value,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1243,"Broad beans and horse beans, green",2020,2020,ha,15705,E,Estimated value,
QCL,Crops and livestock products,840,United States of America,5419,Yield,1243,"Broad beans and horse beans, green",2020,2020,100 g/ha,27929,E,Estimated value,
QCL,Crops and livestock products,840,United States of America,5510,Production,1243,"Broad beans and horse beans, green",2020,2020,t,43863.63,I,Imputed value,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1243,"Broad beans and horse beans, green",2021,2021,ha,15756,E,Estimated value,
QCL,Crops and livestock products,840,United States of America,5419,Yield,1243,"Broad beans and horse beans, green",2021,2021,100 g/ha,27727,E,Estimated value,
QCL,Crops and livestock products,840,United States of America,5510,Production,1243,"Broad beans and horse beans, green",2021,2021,t,43687.46,I,Imputed value,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1192,Buckwheat,2010,2010,ha,78032,I,Imputed value,
QCL,Crops and livestock products,840,United States of America,5419,Yield,1192,Buckwheat,2010,2010,100 g/ha,10223,E,Estimated value,
QCL,Crops and livestock products,840,United States of America,5510,Production,1192,Buckwheat,2010,2010,t,79771.74,I,Imputed value,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1192,Buckwheat,2011,2011,ha,77378,I,Imputed value,
QCL,Crops and livestock products,840,United States of America,5419,Yield,1192,Buckwheat,2011,2011,100 g/ha,10289,E,Estimated value,
QCL,Crops and livestock products,840,United States of America,5510,Production,1192,Buckwheat,2011,2011,t,79617.77,I,Imputed value,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1192,Buckwheat,2012,2012,ha,78500,E,Estimated value,
QCL,Crops and livestock products,840,United States of America,5419,Yield,1192,Buckwheat,2012,2012,100 g/ha,10446,E,Estimated value,
QCL,Crops and livestock products,840,United States of America,5510,Production,1192,Buckwheat,2012,2012,t,82000,E,Estimated value,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1192,Buckwheat,2013,2013,ha,77500,E,Estimated value,
QCL,Crops and livestock products,840,United States of America,5419,Yield,1192,Buckwheat,2013,2013,100 g/ha,10452,E,Estimated value,
QCL,Crops and livestock products,840,United States of America,5510,Production,1192,Buckwheat,2013,2013,t,81000,E,Estimated value,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1192,Buckwheat,2014,2014,ha,78000,E,Estimated value,
QCL,Crops and livestock products,840,United States of America,5419,Yield,1192,Buckwheat,2014,2014,100 g/ha,10641,E,Estimated value,
QCL,Crops and livestock products,840,United States of America,5510,Production,1192,Buckwheat,2014,2014,t,83000,E,Estimated value,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1192,Buckwheat,2015,2015,ha,79250,I,Imputed value,
QCL,Crops and livestock products,840,United States of America,5419,Yield,1192,Buckwheat,2015,2015,100 g/ha,10510,E,Estimated value,
QCL,Crops and livestock products,840,United States of America,5510,Production,1192,Buckwheat,2015,2015,t,83290.62,I,Imputed value,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1192,Buckwheat,2016,2016,ha,79756,I,Imputed value,
QCL,Crops and livestock products,840,United States of America,5419,Yield,1192,Buckwheat,2016,2016,100 g/ha,10456,E,Estimated value,
QCL,Crops and livestock products,840,United States of America,5510,Production,1192,Buckwheat,2016,2016,t,83391.24,I,Imputed value,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1192,Buckwheat,2017,2017,ha,79084,I,Imputed value,
QCL,Crops and livestock products,840,United States of America,5419,Yield,1192,Buckwheat,2017,2017,100 g/ha,10472,E,Estimated value,
QCL,Crops and livestock products,840,United States of America,5510,Production,1192,Buckwheat,2017,2017,t,82815.02,I,Imputed value,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1192,Buckwheat,2018,2018,ha,77776,I,Imputed value,
QCL,Crops and livestock products,840,United States of America,5419,Yield,1192,Buckwheat,2018,2018,100 g/ha,10506,E,Estimated value,
QCL,Crops and livestock products,840,United States of America,5510,Production,1192,Buckwheat,2018,2018,t,81714.8,I,Imputed value,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1192,Buckwheat,2019,2019,ha,77846,I,Imputed value,
QCL,Crops and livestock products,840,United States of America,5419,Yield,1192,Buckwheat,2019,2019,100 g/ha,10541,E,Estimated value,
QCL,Crops and livestock products,840,United States of America,5510,Production,1192,Buckwheat,2019,2019,t,82056.64,I,Imputed value,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1192,Buckwheat,2020,2020,ha,77790,I,Imputed value,
QCL,Crops and livestock products,840,United States of America,5419,Yield,1192,Buckwheat,2020,2020,100 g/ha,10565,E,Estimated value,
QCL,Crops and livestock products,840,United States of America,5510,Production,1192,Buckwheat,2020,2020,t,82182.73,I,Imputed value,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1192,Buckwheat,2021,2021,ha,77781,I,Imputed value,
QCL,Crops and livestock products,840,United States of America,5419,Yield,1192,Buckwheat,2021,2021,100 g/ha,10589,E,Estimated value,
QCL,Crops and livestock products,840,United States of America,5510,Production,1192,Buckwheat,2021,2021,t,82358.91,I,Imputed value,
QCL,Crops and livestock products,840,United States of America,5510,Production,21513,"Buffalo fat, unrendered",2010,2010,t,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,840,United States of America,5510,Production,21513,"Buffalo fat, unrendered",2011,2011,t,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,840,United States of America,5510,Production,21513,"Buffalo fat, unrendered",2012,2012,t,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,840,United States of America,5510,Production,21513,"Buffalo fat, unrendered",2013,2013,t,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,840,United States of America,5510,Production,21513,"Buffalo fat, unrendered",2014,2014,t,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,840,United States of America,5510,Production,21513,"Buffalo fat, unrendered",2015,2015,t,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,840,United States of America,5510,Production,21513,"Buffalo fat, unrendered",2016,2016,t,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,840,United States of America,5510,Production,21513,"Buffalo fat, unrendered",2017,2017,t,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,840,United States of America,5510,Production,21513,"Buffalo fat, unrendered",2018,2018,t,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,840,United States of America,5510,Production,21513,"Buffalo fat, unrendered",2019,2019,t,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,840,United States of America,5510,Production,21513,"Buffalo fat, unrendered",2020,2020,t,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,840,United States of America,5510,Production,21513,"Buffalo fat, unrendered",2021,2021,t,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,840,United States of America,5510,Production,22241.01,Butter of cow milk,2010,2010,t,709406,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,22241.01,Butter of cow milk,2011,2011,t,820890,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,22241.01,Butter of cow milk,2012,2012,t,843473,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,22241.01,Butter of cow milk,2013,2013,t,844832,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,22241.01,Butter of cow milk,2014,2014,t,841556,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,22241.01,Butter of cow milk,2015,2015,t,838936,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,22241.01,Butter of cow milk,2016,2016,t,834346,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,22241.01,Butter of cow milk,2017,2017,t,838008,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,22241.01,Butter of cow milk,2018,2018,t,892801,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,22241.01,Butter of cow milk,2019,2019,t,904521,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,22241.01,Butter of cow milk,2020,2020,t,973141,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,22230.04,"Buttermilk, dry",2010,2010,t,37215,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,22230.04,"Buttermilk, dry",2011,2011,t,45422,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,22230.04,"Buttermilk, dry",2012,2012,t,49501,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,22230.04,"Buttermilk, dry",2013,2013,t,54101,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,22230.04,"Buttermilk, dry",2014,2014,t,50393,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,22230.04,"Buttermilk, dry",2015,2015,t,44617,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,22230.04,"Buttermilk, dry",2016,2016,t,49732,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,22230.04,"Buttermilk, dry",2017,2017,t,51212,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,22230.04,"Buttermilk, dry",2018,2018,t,53558,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,22230.04,"Buttermilk, dry",2019,2019,t,53641,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,22230.04,"Buttermilk, dry",2020,2020,t,57518,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1212,Cabbages,2010,2010,ha,26820,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5419,Yield,1212,Cabbages,2010,2010,100 g/ha,392543,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,1212,Cabbages,2010,2010,t,1052800,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1212,Cabbages,2011,2011,ha,23780,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5419,Yield,1212,Cabbages,2011,2011,100 g/ha,384062,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,1212,Cabbages,2011,2011,t,913300,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1212,Cabbages,2012,2012,ha,22990,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5419,Yield,1212,Cabbages,2012,2012,100 g/ha,389704,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,1212,Cabbages,2012,2012,t,895930,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1212,Cabbages,2013,2013,ha,24070,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5419,Yield,1212,Cabbages,2013,2013,100 g/ha,409871,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,1212,Cabbages,2013,2013,t,986560,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1212,Cabbages,2014,2014,ha,24140,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5419,Yield,1212,Cabbages,2014,2014,100 g/ha,397237,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,1212,Cabbages,2014,2014,t,958930,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1212,Cabbages,2015,2015,ha,24090,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5419,Yield,1212,Cabbages,2015,2015,100 g/ha,379913,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,1212,Cabbages,2015,2015,t,915210,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1212,Cabbages,2016,2016,ha,22986,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5419,Yield,1212,Cabbages,2016,2016,100 g/ha,438013,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,1212,Cabbages,2016,2016,t,1006817,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1212,Cabbages,2017,2017,ha,24524,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5419,Yield,1212,Cabbages,2017,2017,100 g/ha,440682,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,1212,Cabbages,2017,2017,t,1080729,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1212,Cabbages,2018,2018,ha,21934,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5419,Yield,1212,Cabbages,2018,2018,100 g/ha,403413,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,1212,Cabbages,2018,2018,t,884846,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1212,Cabbages,2019,2019,ha,24443,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5419,Yield,1212,Cabbages,2019,2019,100 g/ha,412692,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,1212,Cabbages,2019,2019,t,1008744,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1212,Cabbages,2020,2020,ha,23472,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5419,Yield,1212,Cabbages,2020,2020,100 g/ha,455428,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,1212,Cabbages,2020,2020,t,1068981,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1212,Cabbages,2021,2021,ha,23067,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5419,Yield,1212,Cabbages,2021,2021,100 g/ha,415965,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,1212,Cabbages,2021,2021,t,959507,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1229,Cantaloupes and other melons,2010,2010,ha,36960,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5419,Yield,1229,Cantaloupes and other melons,2010,2010,100 g/ha,280314,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,1229,Cantaloupes and other melons,2010,2010,t,1036040,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1229,Cantaloupes and other melons,2011,2011,ha,34864,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5419,Yield,1229,Cantaloupes and other melons,2011,2011,100 g/ha,291536,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,1229,Cantaloupes and other melons,2011,2011,t,1016411,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1229,Cantaloupes and other melons,2012,2012,ha,32150,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5419,Yield,1229,Cantaloupes and other melons,2012,2012,100 g/ha,282059,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,1229,Cantaloupes and other melons,2012,2012,t,906820,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1229,Cantaloupes and other melons,2013,2013,ha,33610,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5419,Yield,1229,Cantaloupes and other melons,2013,2013,100 g/ha,293910,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,1229,Cantaloupes and other melons,2013,2013,t,987830,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1229,Cantaloupes and other melons,2014,2014,ha,29400,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5419,Yield,1229,Cantaloupes and other melons,2014,2014,100 g/ha,267697,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,1229,Cantaloupes and other melons,2014,2014,t,787030,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1229,Cantaloupes and other melons,2015,2015,ha,26910,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5419,Yield,1229,Cantaloupes and other melons,2015,2015,100 g/ha,291944,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,1229,Cantaloupes and other melons,2015,2015,t,785620,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1229,Cantaloupes and other melons,2016,2016,ha,28770,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5419,Yield,1229,Cantaloupes and other melons,2016,2016,100 g/ha,300469,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,1229,Cantaloupes and other melons,2016,2016,t,864450,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1229,Cantaloupes and other melons,2017,2017,ha,30290,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5419,Yield,1229,Cantaloupes and other melons,2017,2017,100 g/ha,280914,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,1229,Cantaloupes and other melons,2017,2017,t,850890,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1229,Cantaloupes and other melons,2018,2018,ha,29580,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5419,Yield,1229,Cantaloupes and other melons,2018,2018,100 g/ha,282934,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,1229,Cantaloupes and other melons,2018,2018,t,836920,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1229,Cantaloupes and other melons,2019,2019,ha,23553,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5419,Yield,1229,Cantaloupes and other melons,2019,2019,100 g/ha,267752,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,1229,Cantaloupes and other melons,2019,2019,t,630629,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1229,Cantaloupes and other melons,2020,2020,ha,17928,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5419,Yield,1229,Cantaloupes and other melons,2020,2020,100 g/ha,339398,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,1229,Cantaloupes and other melons,2020,2020,t,608472,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1229,Cantaloupes and other melons,2021,2021,ha,17725,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5419,Yield,1229,Cantaloupes and other melons,2021,2021,100 g/ha,315302,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,1229,Cantaloupes and other melons,2021,2021,t,558872,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1251,Carrots and turnips,2010,2010,ha,31810,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5419,Yield,1251,Carrots and turnips,2010,2010,100 g/ha,421786,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,1251,Carrots and turnips,2010,2010,t,1341700,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1251,Carrots and turnips,2011,2011,ha,33868,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5419,Yield,1251,Carrots and turnips,2011,2011,100 g/ha,383489,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,1251,Carrots and turnips,2011,2011,t,1298800,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1251,Carrots and turnips,2012,2012,ha,34040,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5419,Yield,1251,Carrots and turnips,2012,2012,100 g/ha,403675,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,1251,Carrots and turnips,2012,2012,t,1374110,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1251,Carrots and turnips,2013,2013,ha,34280,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5419,Yield,1251,Carrots and turnips,2013,2013,100 g/ha,414078,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,1251,Carrots and turnips,2013,2013,t,1419460,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1251,Carrots and turnips,2014,2014,ha,34660,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5419,Yield,1251,Carrots and turnips,2014,2014,100 g/ha,416365,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,1251,Carrots and turnips,2014,2014,t,1443120,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1251,Carrots and turnips,2015,2015,ha,34630,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5419,Yield,1251,Carrots and turnips,2015,2015,100 g/ha,414167,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,1251,Carrots and turnips,2015,2015,t,1434260,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1251,Carrots and turnips,2016,2016,ha,31360,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5419,Yield,1251,Carrots and turnips,2016,2016,100 g/ha,459075,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,1251,Carrots and turnips,2016,2016,t,1439660,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1251,Carrots and turnips,2017,2017,ha,30720,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5419,Yield,1251,Carrots and turnips,2017,2017,100 g/ha,457741,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,1251,Carrots and turnips,2017,2017,t,1406180,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1251,Carrots and turnips,2018,2018,ha,32290,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5419,Yield,1251,Carrots and turnips,2018,2018,100 g/ha,463819,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,1251,Carrots and turnips,2018,2018,t,1497670,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1251,Carrots and turnips,2019,2019,ha,29178,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5419,Yield,1251,Carrots and turnips,2019,2019,100 g/ha,517620,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,1251,Carrots and turnips,2019,2019,t,1510304,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1251,Carrots and turnips,2020,2020,ha,28005,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5419,Yield,1251,Carrots and turnips,2020,2020,100 g/ha,498134,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,1251,Carrots and turnips,2020,2020,t,1395024,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1251,Carrots and turnips,2021,2021,ha,28814,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5419,Yield,1251,Carrots and turnips,2021,2021,100 g/ha,497237,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,1251,Carrots and turnips,2021,2021,t,1432740,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1447,Castor oil seeds,2010,2010,ha,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,840,United States of America,5510,Production,1447,Castor oil seeds,2010,2010,t,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1447,Castor oil seeds,2011,2011,ha,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,840,United States of America,5510,Production,1447,Castor oil seeds,2011,2011,t,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1447,Castor oil seeds,2012,2012,ha,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,840,United States of America,5510,Production,1447,Castor oil seeds,2012,2012,t,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1447,Castor oil seeds,2013,2013,ha,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,840,United States of America,5510,Production,1447,Castor oil seeds,2013,2013,t,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1447,Castor oil seeds,2014,2014,ha,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,840,United States of America,5510,Production,1447,Castor oil seeds,2014,2014,t,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1447,Castor oil seeds,2015,2015,ha,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,840,United States of America,5510,Production,1447,Castor oil seeds,2015,2015,t,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1447,Castor oil seeds,2016,2016,ha,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,840,United States of America,5510,Production,1447,Castor oil seeds,2016,2016,t,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1447,Castor oil seeds,2017,2017,ha,0,M,"Missing value (data cannot exist, not applicable)",
